CustomerID,Recency,Frequency,Monetary,cluster,SegmentRecency,SegmentMonetary,SegmentFrequency
13048,14,4,1819.41,Silver,Active,High,Medium
13049,64,2,656.6800000000001,Silver,Warm,Medium,Low
13050,15,17,5836.86,Gold,Active,High,High
13052,212,1,348.15000000000003,Bronze,Inactive,Low,Low
13055,78,3,1214.41,Silver,Warm,High,Medium
13058,25,3,271.40000000000003,Silver,Active,Low,Medium
13059,250,1,183.4,Bronze,Inactive,Low,Low
13060,254,1,307.53,Bronze,Inactive,Low,Low
13061,72,1,248.61,Silver,Warm,Low,Low
13062,191,1,346.98,Bronze,Inactive,Low,Low
13064,13,4,1105.59,Silver,Active,Medium,Medium
13065,373,1,205.86,Bronze,Inactive,Low,Low
13066,24,2,470.8,Silver,Active,Medium,Low
13067,82,1,115.46000000000001,Silver,Warm,Low,Low
13068,10,2,344.0,Silver,Active,Low,Low
13069,1,24,4431.44,Gold,Active,High,High
13070,192,1,228.8,Bronze,Inactive,Low,Low
13072,267,1,177.15,Bronze,Inactive,Low,Low
13075,130,1,919.61,Silver,Cool,Medium,Low
13077,1,4,728.02,Silver,Active,Medium,Medium
13078,3,26,12627.94,Gold,Active,High,High
13079,4,5,220.10000000000002,Silver,Active,Low,Medium
13080,179,1,58.08,Bronze,Cool,Low,Low
13081,12,11,28337.38,Gold,Active,High,High
13082,126,9,3613.63,Silver,Cool,High,High
13083,4,2,303.75,Silver,Active,Low,Low
13085,158,2,416.08000000000004,Bronze,Cool,Medium,Low
13089,3,97,58762.08,Platinum,Active,High,High
13090,9,14,8910.82,Gold,Active,High,High
13091,28,1,345.82,Silver,Active,Low,Low
13092,71,5,477.83,Silver,Warm,Medium,Medium
13093,276,8,7832.47,Bronze,Inactive,High,High
13094,21,12,1927.3200000000002,Silver,Active,High,High
13095,71,1,74.39999999999999,Silver,Warm,Low,Low
13097,33,10,6003.22,Silver,Warm,High,High
13098,1,28,28882.44,Gold,Active,High,High
13099,99,1,207.35999999999999,Silver,Cool,Low,Low
13101,234,1,101.19,Bronze,Inactive,Low,Low
13102,1,24,6424.09,Gold,Active,High,High
13103,40,1,243.94,Silver,Warm,Low,Low
13104,3,6,1098.48,Silver,Active,Medium,High
13106,133,1,76.5,Silver,Cool,Low,Low
13107,44,4,1531.6200000000001,Silver,Warm,High,Medium
13108,373,1,350.06,Bronze,Inactive,Low,Low
13109,60,2,786.54,Silver,Warm,Medium,Low
13110,31,7,1488.67,Silver,Warm,High,High
13113,1,24,12245.960000000001,Gold,Active,High,High
13115,12,4,2294.78,Silver,Active,High,Medium
13116,138,1,501.14,Silver,Cool,Medium,Low
13117,22,8,984.91,Silver,Active,Medium,High
13118,20,5,1197.81,Silver,Active,High,Medium
13120,239,1,30.599999999999998,Bronze,Inactive,Low,Low
13121,269,1,283.73,Bronze,Inactive,Low,Low
13122,94,2,922.39,Silver,Cool,Medium,Low
13124,90,3,3756.33,Silver,Cool,High,Medium
13126,5,8,2099.64,Silver,Active,High,High
13127,78,1,259.17,Silver,Warm,Low,Low
13130,94,1,64.0,Silver,Cool,Low,Low
13131,23,3,1073.3,Silver,Active,Medium,Medium
13132,262,1,77.3,Bronze,Inactive,Low,Low
13133,274,2,109.8,Bronze,Inactive,Low,Low
13134,86,4,1793.58,Silver,Warm,High,Medium
13135,197,1,3096.0,Bronze,Inactive,High,Low
13136,56,5,2607.61,Silver,Warm,High,Medium
13137,11,8,3603.29,Silver,Active,High,High
13138,22,6,962.39,Silver,Active,Medium,High
13139,16,7,5064.94,Silver,Active,High,High
13140,108,3,422.47,Silver,Cool,Medium,Medium
13141,85,5,2388.75,Silver,Warm,High,Medium
13142,19,1,307.09,Silver,Active,Low,Low
13144,333,1,110.95,Bronze,Inactive,Low,Low
13145,40,4,618.52,Silver,Warm,Medium,Medium
13146,26,1,228.91,Silver,Active,Low,Low
13147,10,4,712.8000000000001,Silver,Active,Medium,Medium
13148,29,12,3683.26,Silver,Active,High,High
13149,14,4,1676.06,Silver,Active,High,Medium
13151,296,1,1257.8700000000001,Bronze,Inactive,High,Low
13153,6,1,486.22,Silver,Active,Medium,Low
13155,33,4,971.76,Silver,Warm,Medium,Medium
13157,49,4,1741.22,Silver,Warm,High,Medium
13158,95,4,1201.06,Silver,Cool,High,Medium
13159,9,4,1429.35,Silver,Active,High,Medium
13160,22,1,91.8,Silver,Active,Low,Low
13161,313,1,112.75,Bronze,Inactive,Low,Low
13162,122,4,1688.29,Silver,Cool,High,Medium
13165,46,2,1021.48,Silver,Warm,Medium,Low
13166,283,1,417.2,Bronze,Inactive,Medium,Low
13167,19,4,791.33,Silver,Active,Medium,Medium
13168,36,4,1299.59,Silver,Warm,High,Medium
13169,64,2,712.88,Silver,Warm,Medium,Low
13170,27,1,108.81,Silver,Active,Low,Low
13171,22,3,468.41,Silver,Active,Medium,Medium
13173,4,2,353.65,Silver,Active,Low,Low
13174,16,3,2742.82,Silver,Active,High,Medium
13176,46,1,481.49,Silver,Warm,Medium,Low
13177,65,1,282.45,Silver,Warm,Low,Low
13178,26,11,5725.47,Silver,Active,High,High
13182,45,1,121.18,Silver,Warm,Low,Low
13183,8,9,3957.78,Silver,Active,High,High
13184,15,10,1668.95,Silver,Active,High,High
13185,268,1,71.4,Bronze,Inactive,Low,Low
13186,40,3,1575.89,Silver,Warm,High,Medium
13187,337,1,236.02,Bronze,Inactive,Low,Low
13188,11,1,114.60000000000001,Silver,Active,Low,Low
13189,19,2,260.68,Silver,Active,Low,Low
13192,95,2,911.94,Silver,Cool,Medium,Low
13193,61,1,112.08,Silver,Warm,Low,Low
13194,136,1,60.7,Silver,Cool,Low,Low
13196,11,4,1797.78,Silver,Active,High,Medium
13198,10,6,3401.2400000000002,Silver,Active,High,High
13199,4,38,9817.12,Gold,Active,High,High
13200,19,4,870.09,Silver,Active,Medium,Medium
13203,10,4,869.46,Silver,Active,Medium,Medium
13207,15,2,250.26000000000002,Silver,Active,Low,Low
13208,59,6,1217.65,Silver,Warm,High,High
13209,30,8,5891.61,Silver,Warm,High,High
13210,94,1,353.48,Silver,Cool,Low,Low
13211,10,3,1095.42,Silver,Active,Medium,Medium
13212,20,3,786.83,Silver,Active,Medium,Medium
13213,57,5,1520.58,Silver,Warm,High,Medium
13216,268,1,333.74,Bronze,Inactive,Low,Low
13217,122,3,533.98,Silver,Cool,Medium,Medium
13218,127,1,62.63999999999999,Silver,Cool,Low,Low
13220,78,4,819.2900000000001,Silver,Warm,Medium,Medium
13221,240,2,847.41,Bronze,Inactive,Medium,Low
13223,200,2,163.20000000000002,Bronze,Inactive,Low,Low
13224,60,2,2155.95,Silver,Warm,High,Low
13225,3,7,6463.84,Silver,Active,High,High
13226,273,1,108.21000000000001,Bronze,Inactive,Low,Low
13227,202,1,257.7,Bronze,Inactive,Low,Low
13228,81,1,358.0,Silver,Warm,Low,Low
13229,226,1,160.95,Bronze,Inactive,Low,Low
13230,4,14,2755.63,Silver,Active,High,High
13232,13,7,1328.35,Silver,Active,High,High
13233,74,2,605.12,Silver,Warm,Medium,Low
13235,212,1,1031.07,Bronze,Inactive,Medium,Low
13236,25,2,744.85,Silver,Active,Medium,Low
13238,17,4,700.73,Silver,Active,Medium,Medium
13239,262,1,329.56,Bronze,Inactive,Low,Low
13240,96,4,663.65,Silver,Cool,Medium,Medium
13242,112,3,270.40000000000003,Silver,Cool,Low,Medium
13243,203,1,585.12,Bronze,Inactive,Medium,Low
13244,93,1,121.74000000000001,Silver,Cool,Low,Low
13245,51,1,430.5,Silver,Warm,Medium,Low
13246,18,6,1961.52,Silver,Active,High,High
13247,18,4,501.12,Silver,Active,Medium,Medium
13248,125,2,465.68,Silver,Cool,Medium,Low
13249,92,3,711.41,Silver,Cool,Medium,Medium
13253,157,2,1030.4,Bronze,Cool,Medium,Low
13255,9,2,399.51,Silver,Active,Medium,Low
13256,14,1,0.0,Silver,Active,Low,Low
13258,12,3,672.83,Silver,Active,Medium,Medium
13259,62,1,283.18,Silver,Warm,Low,Low
13260,61,1,557.62,Silver,Warm,Medium,Low
13261,269,2,944.1,Bronze,Inactive,Medium,Low
13262,263,1,200.29,Bronze,Inactive,Low,Low
13263,1,35,7436.93,Gold,Active,High,High
13265,53,5,2092.66,Silver,Warm,High,Medium
13266,11,12,3834.2599999999998,Silver,Active,High,High
13267,3,19,4521.49,Gold,Active,High,High
13268,18,11,3174.75,Silver,Active,High,High
13269,1,15,5343.28,Gold,Active,High,High
13270,366,1,590.0,Bronze,Inactive,Medium,Low
13271,37,1,211.49,Silver,Warm,Low,Low
13272,31,2,276.56,Silver,Warm,Low,Low
13273,113,1,138.98,Silver,Cool,Low,Low
13276,64,2,590.9300000000001,Silver,Warm,Medium,Low
13277,16,4,258.4,Silver,Active,Low,Medium
13278,41,1,542.73,Silver,Warm,Medium,Low
13279,78,1,137.75,Silver,Warm,Low,Low
13280,122,3,798.46,Silver,Cool,Medium,Medium
13282,18,3,1132.14,Silver,Active,Medium,Medium
13283,60,2,93.66,Silver,Warm,Low,Low
13284,331,1,201.19,Bronze,Inactive,Low,Low
13285,23,4,2709.12,Silver,Active,High,Medium
13291,156,1,361.11,Bronze,Cool,Low,Low
13292,39,2,578.9399999999999,Silver,Warm,Medium,Low
13294,190,2,873.74,Bronze,Inactive,Medium,Low
13295,360,1,201.20000000000002,Bronze,Inactive,Low,Low
13296,137,1,87.4,Silver,Cool,Low,Low
13297,8,4,2089.85,Silver,Active,High,Medium
13298,1,1,360.0,Silver,Active,Low,Low
13299,268,1,142.5,Bronze,Inactive,Low,Low
13300,169,1,371.89,Bronze,Cool,Low,Low
13301,104,4,618.09,Silver,Cool,Medium,Medium
13302,155,1,63.75,Bronze,Cool,Low,Low
13304,351,1,300.42,Bronze,Inactive,Low,Low
13305,4,10,2000.86,Silver,Active,High,High
13307,120,1,15.0,Silver,Cool,Low,Low
13308,23,3,1385.51,Silver,Active,High,Medium
13309,7,5,1456.79,Silver,Active,High,Medium
13310,28,3,1132.03,Silver,Active,Medium,Medium
13311,4,2,598.57,Silver,Active,Medium,Low
13313,22,5,1555.32,Silver,Active,High,Medium
13314,2,3,775.94,Silver,Active,Medium,Medium
13316,37,4,5732.93,Silver,Warm,High,Medium
13317,66,6,2273.68,Silver,Warm,High,High
13318,1,3,640.76,Silver,Active,Medium,Medium
13319,5,26,10845.550000000001,Gold,Active,High,High
13320,78,4,1532.2,Silver,Warm,High,Medium
13321,72,2,567.36,Silver,Warm,Medium,Low
13322,17,1,199.48000000000002,Silver,Active,Low,Low
13323,3,5,787.85,Silver,Active,Medium,Medium
13324,36,10,7121.95,Silver,Warm,High,High
13325,82,1,675.3,Silver,Warm,Medium,Low
13327,39,8,3627.77,Silver,Warm,High,High
13328,316,1,1308.48,Bronze,Inactive,High,Low
13329,32,2,789.0,Silver,Warm,Medium,Low
13330,93,3,1140.93,Silver,Cool,Medium,Medium
13332,14,1,350.9,Silver,Active,Low,Low
13334,82,3,3502.32,Silver,Warm,High,Medium
13336,77,1,795.12,Silver,Warm,Medium,Low
13338,158,1,487.02,Bronze,Cool,Medium,Low
13339,201,1,860.12,Bronze,Inactive,Medium,Low
13340,45,7,10736.48,Silver,Warm,High,High
13341,261,1,775.85,Bronze,Inactive,Medium,Low
13343,178,1,353.43,Bronze,Cool,Low,Low
13344,68,3,2511.69,Silver,Warm,High,Medium
13345,288,1,389.5,Bronze,Inactive,Medium,Low
13347,70,1,341.36,Silver,Warm,Low,Low
13348,64,1,233.76,Silver,Warm,Low,Low
13349,11,1,247.32,Silver,Active,Low,Low
13350,16,2,979.12,Silver,Active,Medium,Low
13351,66,1,373.94,Silver,Warm,Low,Low
13352,60,1,397.97999999999996,Silver,Warm,Medium,Low
13354,71,1,743.53,Silver,Warm,Medium,Low
13355,122,1,674.7,Silver,Cool,Medium,Low
13356,80,1,768.24,Silver,Warm,Medium,Low
13357,257,1,609.4,Bronze,Inactive,Medium,Low
13358,269,1,439.03,Bronze,Inactive,Medium,Low
13359,64,1,439.56,Silver,Warm,Medium,Low
13362,9,4,3090.7400000000002,Silver,Active,High,Medium
13363,18,2,992.5,Silver,Active,Medium,Low
13364,71,1,134.95999999999998,Silver,Warm,Low,Low
13365,34,2,2225.37,Silver,Warm,High,Low
13366,50,1,56.160000000000004,Silver,Warm,Low,Low
13368,257,2,623.4,Bronze,Inactive,Medium,Low
13369,366,1,308.28000000000003,Bronze,Inactive,Low,Low
13370,372,1,754.87,Bronze,Inactive,Medium,Low
13372,90,1,378.64,Silver,Cool,Low,Low
13373,61,3,3312.25,Silver,Warm,High,Medium
13375,89,1,778.65,Silver,Warm,Medium,Low
13376,99,3,1019.76,Silver,Cool,Medium,Medium
13379,26,3,572.56,Silver,Active,Medium,Medium
13381,32,6,3639.31,Silver,Warm,High,High
13382,281,1,222.99,Bronze,Inactive,Low,Low
13384,31,7,4151.93,Silver,Warm,High,High
13385,330,1,534.57,Bronze,Inactive,Medium,Low
13388,131,2,677.1,Silver,Cool,Medium,Low
13389,11,3,797.96,Silver,Active,Medium,Medium
13390,75,1,544.08,Silver,Warm,Medium,Low
13391,204,1,59.8,Bronze,Inactive,Low,Low
13394,2,8,2520.02,Silver,Active,High,High
13395,185,1,307.72,Bronze,Inactive,Low,Low
13396,29,2,1360.99,Silver,Active,High,Low
13397,73,5,1544.13,Silver,Warm,High,Medium
13398,192,1,457.34,Bronze,Inactive,Medium,Low
13402,127,2,621.23,Silver,Cool,Medium,Low
13403,18,1,75.0,Silver,Active,Low,Low
13404,1,2,252.49,Silver,Active,Low,Low
13405,74,3,572.451,Silver,Warm,Medium,Medium
13408,2,62,28117.04,Gold,Active,High,High
13410,24,5,1003.06,Silver,Active,Medium,Medium
13411,107,1,213.55,Silver,Cool,Low,Low
13414,134,3,1390.5,Silver,Cool,High,Medium
13416,44,2,712.5,Silver,Warm,Medium,Low
13417,5,2,640.83,Silver,Active,Medium,Low
13418,12,18,6127.43,Gold,Active,High,High
13419,64,1,221.06,Silver,Warm,Low,Low
13420,150,2,159.85,Bronze,Cool,Low,Low
13421,40,2,1833.71,Silver,Warm,High,Low
13422,64,1,2626.3,Silver,Warm,High,Low
13425,108,3,1624.21,Silver,Cool,High,Medium
13426,1,10,3641.32,Silver,Active,High,High
13427,19,3,582.6,Silver,Active,Medium,Medium
13428,10,1,201.78,Silver,Active,Low,Low
13429,11,4,1006.8,Silver,Active,Medium,Medium
13430,19,2,679.45,Silver,Active,Medium,Low
13431,67,2,1269.1,Silver,Warm,High,Low
13434,74,2,534.24,Silver,Warm,Medium,Low
13435,5,7,3809.8900000000003,Silver,Active,High,High
13436,2,1,196.89,Silver,Active,Low,Low
13437,14,7,3408.06,Silver,Active,High,High
13439,255,1,283.71,Bronze,Inactive,Low,Low
13441,92,1,296.64,Silver,Cool,Low,Low
13447,23,3,1129.14,Silver,Active,Medium,Medium
13448,17,6,3534.69,Silver,Active,High,High
13449,24,1,291.88,Silver,Active,Low,Low
13450,27,6,2043.7199999999998,Silver,Active,High,High
13451,26,5,2898.2599999999998,Silver,Active,High,Medium
13452,259,2,590.0,Bronze,Inactive,Medium,Low
13453,166,2,356.97999999999996,Bronze,Cool,Low,Low
13455,25,2,1058.34,Silver,Active,Medium,Low
13456,18,6,1766.72,Silver,Active,High,High
13458,7,14,9646.57,Gold,Active,High,High
13460,29,2,183.44,Silver,Active,Low,Low
13461,39,3,1445.0,Silver,Warm,High,Medium
13462,253,1,151.5,Bronze,Inactive,Low,Low
13464,58,1,674.68,Silver,Warm,Medium,Low
13466,184,1,307.9,Bronze,Inactive,Low,Low
13467,11,2,1071.91,Silver,Active,Medium,Low
13468,2,37,5704.97,Gold,Active,High,High
13470,99,2,165.0,Silver,Cool,Low,Low
13471,1,4,2501.84,Silver,Active,High,Medium
13473,61,2,422.64,Silver,Warm,Medium,Low
13474,236,1,226.84,Bronze,Inactive,Low,Low
13475,191,4,1431.78,Bronze,Inactive,High,Medium
13476,179,2,1238.47,Bronze,Cool,High,Low
13477,38,6,1454.58,Silver,Warm,High,High
13479,201,2,300.95,Bronze,Inactive,Low,Low
13481,46,5,1804.56,Silver,Warm,High,Medium
13482,232,1,184.64,Bronze,Inactive,Low,Low
13483,66,1,140.34,Silver,Warm,Low,Low
13484,241,1,313.8,Bronze,Inactive,Low,Low
13485,233,1,454.24,Bronze,Inactive,Medium,Low
13486,78,3,1122.41,Silver,Warm,Medium,Medium
13487,58,3,575.4,Silver,Warm,Medium,Medium
13488,17,13,8968.31,Gold,Active,High,High
13489,105,4,449.52,Silver,Cool,Medium,Medium
13491,52,10,1215.82,Silver,Warm,High,High
13492,136,3,1269.84,Silver,Cool,High,Medium
13493,275,2,618.63,Bronze,Inactive,Medium,Low
13494,312,1,316.26000000000005,Bronze,Inactive,Low,Low
13495,8,5,2044.8700000000001,Silver,Active,High,Medium
13496,11,2,653.33,Silver,Active,Medium,Low
13497,283,2,348.05,Bronze,Inactive,Low,Low
13499,18,5,1159.11,Silver,Active,Medium,Medium
13500,23,3,1166.77,Silver,Active,Medium,Medium
13501,288,1,1340.32,Bronze,Inactive,High,Low
13502,17,3,292.0,Silver,Active,Low,Medium
13503,71,1,216.85,Silver,Warm,Low,Low
13504,64,1,295.93,Silver,Warm,Low,Low
13505,73,4,4393.63,Silver,Warm,High,Medium
13506,316,2,458.52,Bronze,Inactive,Medium,Low
13507,3,4,2479.16,Silver,Active,High,Medium
13508,244,1,110.97,Bronze,Inactive,Low,Low
13509,9,7,979.72,Silver,Active,Medium,High
13510,1,4,1791.56,Silver,Active,High,Medium
13512,261,1,251.21,Bronze,Inactive,Low,Low
13513,127,1,205.1,Silver,Cool,Low,Low
13514,74,1,152.20000000000002,Silver,Warm,Low,Low
13515,73,4,891.12,Silver,Warm,Medium,Medium
13516,21,3,1389.41,Silver,Active,High,Medium
13517,60,3,2128.42,Silver,Warm,High,Medium
13518,86,1,627.16,Silver,Warm,Medium,Low
13519,78,1,122.75,Silver,Warm,Low,Low
13520,59,6,3624.35,Silver,Warm,High,High
13521,1,3,1071.73,Silver,Active,Medium,Medium
13522,30,1,125.80000000000001,Silver,Warm,Low,Low
13523,33,5,3964.88,Silver,Warm,High,Medium
13524,41,5,680.1800000000001,Silver,Warm,Medium,Medium
13525,15,2,628.78,Silver,Active,Medium,Low
13527,34,7,2242.36,Silver,Warm,High,High
13529,79,2,307.76,Silver,Warm,Low,Low
13531,205,2,483.8,Bronze,Inactive,Medium,Low
13532,34,1,210.31,Silver,Warm,Low,Low
13533,183,3,269.09,Bronze,Inactive,Low,Medium
13534,2,25,5870.08,Gold,Active,High,High
13536,1,7,3444.39,Silver,Active,High,High
13538,43,7,1280.85,Silver,Warm,High,High
13539,86,3,631.34,Silver,Warm,Medium,Medium
13544,40,2,276.06,Silver,Warm,Low,Low
13546,12,3,621.09,Silver,Active,Medium,Medium
13548,96,2,678.16,Silver,Cool,Medium,Low
13549,26,7,918.2,Silver,Active,Medium,High
13551,319,1,91.80000000000001,Bronze,Inactive,Low,Low
13552,66,12,3740.07,Silver,Warm,High,High
13555,74,4,4098.88,Silver,Warm,High,Medium
13557,28,2,584.06,Silver,Active,Medium,Low
13558,6,4,594.52,Silver,Active,Medium,Medium
13560,7,1,171.42000000000002,Silver,Active,Low,Low
13561,216,1,141.85999999999999,Bronze,Inactive,Low,Low
13562,82,3,1799.33,Silver,Warm,High,Medium
13563,84,2,777.53,Silver,Warm,Medium,Low
13564,144,3,1724.67,Silver,Cool,High,Medium
13565,19,2,240.22,Silver,Active,Low,Low
13566,41,2,856.84,Silver,Warm,Medium,Low
13568,173,1,187.05,Bronze,Cool,Low,Low
13569,17,2,338.62,Silver,Active,Low,Low
13570,243,1,239.49,Bronze,Inactive,Low,Low
13571,13,12,2088.94,Silver,Active,High,High
13572,206,1,1384.25,Bronze,Inactive,High,Low
13573,50,2,290.25,Silver,Warm,Low,Low
13575,23,5,732.0699999999999,Silver,Active,Medium,Medium
13576,10,18,6717.34,Gold,Active,High,High
13577,25,4,1687.6000000000001,Silver,Active,High,Medium
13579,15,2,467.04,Silver,Active,Medium,Low
13581,309,1,118.0,Bronze,Inactive,Low,Low
13583,156,1,781.03,Bronze,Cool,Medium,Low
13584,307,1,142.4,Bronze,Inactive,Low,Low
13587,64,1,712.4,Silver,Warm,Medium,Low
13588,16,9,2478.95,Silver,Active,High,High
13589,15,2,379.65,Silver,Active,Low,Low
13590,11,6,1981.92,Silver,Active,High,High
13591,65,3,1117.13,Silver,Warm,Medium,Medium
13592,36,4,247.95999999999998,Silver,Warm,Low,Medium
13593,108,5,2011.88,Silver,Cool,High,Medium
13594,53,1,396.97,Silver,Warm,Medium,Low
13596,6,2,664.11,Silver,Active,Medium,Low
13598,47,1,160.04,Silver,Warm,Low,Low
13599,1,21,5149.92,Gold,Active,High,High
13600,312,1,219.52,Bronze,Inactive,Low,Low
13601,45,2,693.32,Silver,Warm,Medium,Low
13602,65,1,428.89,Silver,Warm,Medium,Low
13603,26,1,164.34,Silver,Active,Low,Low
13606,29,3,276.75,Silver,Active,Low,Medium
13607,40,1,675.51,Silver,Warm,Medium,Low
13610,12,7,1082.33,Silver,Active,Medium,High
13611,89,3,1154.4,Silver,Warm,Medium,Medium
13614,24,4,1585.46,Silver,Active,High,Medium
13615,319,1,417.69,Bronze,Inactive,Medium,Low
13617,40,3,544.18,Silver,Warm,Medium,Medium
13618,174,1,177.34,Bronze,Cool,Low,Low
13621,117,1,213.85,Silver,Cool,Low,Low
13623,31,5,727.74,Silver,Warm,Medium,Medium
13626,253,1,257.23,Bronze,Inactive,Low,Low
13627,59,5,1638.47,Silver,Warm,High,Medium
13629,23,11,7792.36,Silver,Active,High,High
13630,5,7,2031.78,Silver,Active,High,High
13631,100,11,3070.42,Silver,Cool,High,High
13632,25,5,2118.93,Silver,Active,High,Medium
13634,33,5,1547.3600000000001,Silver,Warm,High,Medium
13635,68,1,1071.03,Silver,Warm,Medium,Low
13636,37,5,949.12,Silver,Warm,Medium,Medium
13637,52,3,804.3,Silver,Warm,Medium,Medium
13638,16,1,122.64,Silver,Active,Low,Low
13639,74,1,1033.34,Silver,Warm,Medium,Low
13642,216,1,312.28,Bronze,Inactive,Low,Low
13643,31,3,519.44,Silver,Warm,Medium,Medium
13644,16,4,2624.26,Silver,Active,High,Medium
13645,120,1,252.1,Silver,Cool,Low,Low
13647,10,4,1648.1200000000001,Silver,Active,High,Medium
13649,257,2,346.6,Bronze,Inactive,Low,Low
13650,17,6,1836.34,Silver,Active,High,High
13651,35,2,94.2,Silver,Warm,Low,Low
13652,46,3,1095.08,Silver,Warm,Medium,Medium
13654,43,6,2707.33,Silver,Warm,High,High
13655,114,2,932.97,Silver,Cool,Medium,Low
13656,165,2,379.65,Bronze,Cool,Low,Low
13657,11,2,382.14,Silver,Active,Low,Low
13658,10,5,2639.17,Silver,Active,High,Medium
13659,206,2,1563.0,Bronze,Inactive,High,Low
13662,86,3,881.26,Silver,Warm,Medium,Medium
13663,179,1,189.47,Bronze,Cool,Low,Low
13666,60,3,84.65,Silver,Warm,Low,Medium
13667,149,1,299.05,Bronze,Cool,Low,Low
13668,3,21,6309.83,Gold,Active,High,High
13669,51,2,218.55,Silver,Warm,Low,Low
13670,75,1,349.7,Silver,Warm,Low,Low
13672,301,2,186.39000000000001,Bronze,Inactive,Low,Low
13673,19,2,387.44,Silver,Active,Low,Low
13675,151,2,486.82000000000005,Bronze,Cool,Medium,Low
13678,152,1,232.6,Bronze,Cool,Low,Low
13680,1,4,3719.12,Silver,Active,High,Medium
13681,18,4,827.83,Silver,Active,Medium,Medium
13682,187,1,59.5,Bronze,Inactive,Low,Low
13684,286,1,65.13,Bronze,Inactive,Low,Low
13685,3,7,3119.44,Silver,Active,High,High
13686,183,1,72.0,Bronze,Inactive,Low,Low
13689,63,1,910.0,Silver,Warm,Medium,Low
13690,59,1,172.25,Silver,Warm,Low,Low
13692,25,3,1488.32,Silver,Active,High,Medium
13694,4,50,65039.62,Gold,Active,High,High
13695,31,15,2504.13,Silver,Warm,High,High
13697,39,1,151.29999999999998,Silver,Warm,Low,Low
13699,155,1,308.58000000000004,Bronze,Cool,Low,Low
13700,26,10,2248.63,Silver,Active,High,High
13703,318,1,99.5,Bronze,Inactive,Low,Low
13704,5,9,2308.06,Silver,Active,High,High
13705,8,3,711.86,Silver,Active,Medium,Medium
13706,303,1,330.79,Bronze,Inactive,Low,Low
13707,267,2,806.41,Bronze,Inactive,Medium,Low
13708,271,1,285.33,Bronze,Inactive,Low,Low
13709,4,13,6307.650000000001,Silver,Active,High,High
13710,32,1,180.48,Silver,Warm,Low,Low
13711,219,2,252.06,Bronze,Inactive,Low,Low
13712,247,1,228.84,Bronze,Inactive,Low,Low
13715,281,5,1077.39,Bronze,Inactive,Medium,Medium
13716,269,1,138.28,Bronze,Inactive,Low,Low
13717,32,6,1445.01,Silver,Warm,High,High
13718,246,2,306.55,Bronze,Inactive,Low,Low
13719,15,5,1041.68,Silver,Active,Medium,Medium
13720,117,4,799.9,Silver,Cool,Medium,Medium
13721,36,1,524.14,Silver,Warm,Medium,Low
13722,132,3,2375.41,Silver,Cool,High,Medium
13723,217,1,199.85000000000002,Bronze,Inactive,Low,Low
13725,50,8,1980.56,Silver,Warm,High,High
13726,39,2,1079.6599999999999,Silver,Warm,Medium,Low
13727,29,2,333.48,Silver,Active,Low,Low
13728,37,6,1016.14,Silver,Warm,Medium,High
13730,136,2,752.6,Silver,Cool,Medium,Low
13731,219,2,610.59,Bronze,Inactive,Medium,Low
